date,Filename,frequency,amount,vgender,vhonor,emo_sim,bvtextsim,bvemosim,livetype,timeslot,bgender,numberviewers,numberlikes,wordcount,danmu_num
0929_11-14,0929_09_16,305,97998,0.70755287,12.61494904,0.634947491,0.707614541,0.78526616,0,0,1,2651,292,1016,1183
0929_11-14,0929_09_17,253,86203,0.70125,12.74704492,0.437765467,0.645017713,0.49250508,0,0,1,2570,325,922,1142
0929_11-14,0929_09_18,431,106521,0.60384216,14.25403029,0.764162922,0.571235299,0.74287635,0,0,1,2567.666667,325,940,1333
0929_11-14,0929_09_19,701,93829,0.641211026,15.98844178,0.623461404,0.691418719,0.92880225,0,0,1,2643.333333,274,950,1389
0929_11-14,0929_09_20,935,70686,0.655433867,14.00911252,0.647423473,0.710925412,0.80730957,0,0,1,2673.333333,285,963,1278
0929_11-14,0929_09_21,273,25575,0.699716714,13.25063939,0.598592132,0.602109075,0.83271965,0,0,1,2555.333333,105,935,392
1001_11-14,1001_09_00,170,1770,0.747839749,12.97527273,0.180580194,0.673829079,0.5277852,0,0,1,2509.666667,219,912,993
1001_11-14,1001_09_01,330,2963,0.723870379,13.13634351,0.729977941,0.604691744,0.818133,0,0,1,2599.666667,357,879,1615
1001_11-14,1001_09_02,520,19921,0.684806269,15.11050649,0.759089373,0.62855978,0.7594777,0,0,1,2556.333333,326,878,1600
1001_11-14,1001_09_03,573,22364,0.649678801,14.18227216,0.606683936,0.745975089,0.84886944,0,0,1,2598.666667,310,969,1575
1001_11-14,1001_09_04,528,46549,0.701657459,14.56298728,0.581993631,0.60274477,0.75020267,0,0,1,2553.333333,316,894,1654
1001_11-14,1001_09_05,421,4932,0.766727773,14.05985464,0.546560679,0.71702975,0.6111481,0,0,1,2546,316,908,1693
1001_11-14,1001_09_06,323,2620,0.75106082,13.77333333,0.788489273,0.737991333,0.8023983,0,0,1,2602,369,962,1646
1001_11-14,1001_09_07,274,7607,0.751671442,13.21626533,0.353793109,0.673019618,0.3632342,0,0,1,2578.333333,322,938,1667
1001_11-14,1001_09_08,314,12325,0.750712251,12.88694047,0.769376805,0.628986239,0.4871887,0,0,1,2518,281,926,1631
1001_11-14,1001_09_09,259,2017,0.770973963,13.79201486,0.334018306,0.603679156,0.59080765,0,0,1,2425.666667,329,866,1615
1001_11-14,1001_09_10,465,1290,0.792665726,13.82637655,0.547428981,0.706592977,0.6718221,0,0,1,2368.666667,319,920,1462
1001_11-14,1001_09_11,410,11375,0.691484411,15.29522498,0.659468999,0.746519953,0.69709635,0,0,1,2432.666667,299,969,1512
1001_11-14,1001_09_12,266,14598,0.744223536,14.56150283,0.732979686,0.710103989,0.4588121,0,0,1,2452,271,987,1482
1001_11-14,1001_09_13,220,781,0.782096584,13.88919515,0.615253041,0.66922605,0.7776803,0,0,1,2444.666667,261,960,1418
1001_11-14,1001_09_14,259,1425,0.762730228,14.04732189,0.632824161,0.722187996,0.6306086,0,0,1,2454.666667,262,924,1472
1001_11-14,1001_09_15,372,4160,0.784443315,13.8966651,0.698829997,0.705326557,0.73487955,0,0,1,2429,327,927,1464
1001_11-14,1001_09_16,516,7887,0.747231584,15.54072096,0.608298263,0.636762094,0.80649984,0,0,1,2364.666667,285,937,1459
1001_11-14,1001_09_17,452,709,0.748168498,13.53268251,0.671560865,0.606962538,0.6435975,0,0,1,2317.666667,321,900,1579
1001_11-14,1001_09_18,406,1196,0.744690465,13.21658206,0.729153325,0.641554773,0.78593963,0,0,1,2272.666667,295,930,1644
1001_11-14,1001_09_19,77,79,0.798927614,12.14974619,0.566141373,0.456756294,0.7291155,0,0,1,2289.333333,44,929,269
1006_11-14,1006_09_00,309,7597,0.79681577,14.31461483,0.66211485,0.502203429,0.92301077,0,0,1,2494.666667,190,942,916
1006_11-14,1006_09_01,588,11551,0.751977664,13.57348315,0.508547001,0.639449769,0.61036086,0,0,1,2504.333333,315,905,1337
1006_11-14,1006_09_02,398,4570,0.773996953,12.8265787,0.675312903,0.506166035,0.94909835,0,0,1,2569.666667,318,877,1404
1006_11-14,1006_09_03,437,6247,0.819417476,12.76486734,0.572660182,0.650336826,0.40527225,0,0,1,2784.666667,365,932,1420
1006_11-14,1006_09_04,516,3691,0.769083053,13.8869021,0.658766054,0.457822347,0.8938448,0,0,1,2852.666667,318,942,1401
1006_11-14,1006_09_05,389,1786,0.712315271,13.06154558,0.680449673,0.559356356,0.32210487,0,0,1,2687.333333,294,948,1452
1006_11-14,1006_09_06,410,3949,0.742800397,12.4255825,0.657551264,0.677676642,0.9500007,0,0,1,2746.666667,313,894,1356
1006_11-14,1006_09_07,451,6261,0.759817352,12.97,0.785708143,0.489650273,0.806519,0,0,1,2726.666667,330,964,1495
1006_11-14,1006_09_08,455,5333,0.763913824,13.50063857,0.646851891,0.497627997,0.93375605,0,0,1,2619,396,909,1495
1006_11-14,1006_09_09,618,8084,0.787423935,13.30601942,0.618173367,0.491399759,0.96593434,0,0,1,2652,413,918,1535
1006_11-14,1006_09_10,375,2217,0.772772773,12.1328935,0.619297426,0.607179368,0.2632647,0,0,1,2580.333333,362,909,1390
1006_11-14,1006_09_11,312,1042,0.816305989,12.25556631,0.727676206,0.555372739,0.70607394,0,0,1,2533.666667,369,861,1403
1006_11-14,1006_09_12,308,5016,0.838885855,12.64931784,0.753781605,0.530856484,0.38543016,0,0,1,2564.666667,326,898,1353
1006_11-14,1006_09_13,421,5330,0.819689119,13.75871954,0.679019906,0.593921417,0.9161164,0,0,1,2631.333333,314,996,1409
1006_11-14,1006_09_14,371,2900,0.814112691,13.78897716,0.600632884,0.582616651,0.7277104,0,0,1,2495.333333,327,955,1336
1006_11-14,1006_09_15,219,3847,0.749300504,13.28660761,0.685622349,0.448927456,0.8081225,0,0,1,2456,335,886,1350
1006_11-14,1006_09_16,243,870,0.763469828,12.95568008,0.218854579,0.512734735,0.75933367,0,0,1,2457.666667,319,915,1393
1006_11-14,1006_09_17,223,530,0.78198567,12.83814181,0.533296721,0.620980644,0.5293703,0,0,1,2525.333333,306,884,1520
1006_11-14,1006_09_18,277,2483,0.795395081,12.71743487,0.350570807,0.581974292,0.49616918,0,0,1,2554.333333,309,916,1430
1006_11-14,1006_09_19,297,9378,0.801915323,12.77266046,0.416964767,0.542628372,0.7615486,0,0,1,2490.333333,337,935,1446
1006_11-14,1006_09_20,254,4107,0.708152174,13.96088523,0.399621916,0.647472733,0.37293345,0,0,1,2570.333333,315,901,1399
1006_11-14,1006_09_21,333,4996,0.702226825,13.84833659,0.765760612,0.476550245,0.8226846,0,0,1,2487.666667,281,962,1454
1006_11-14,1006_09_24,714,2070,0.806669671,12.36578411,0.676701888,0.628074193,0.94124776,0,0,1,2470,315,968,1436
1006_11-14,1006_09_25,248,909,0.834104046,12.21823933,0.340328128,0.585353726,0.31993225,0,0,1,2563.666667,323,959,1347
1006_11-14,1006_09_26,269,2764,0.809496891,12.36770833,0.619200144,0.563751423,0.6366569,0,0,1,2606.666667,299,943,1399
1006_11-14,1006_09_27,207,516,0.828849456,11.45583039,0.346693745,0.66625365,0.7454511,0,0,1,2587.666667,321,1009,1484
1006_11-14,1006_09_28,329,5047,0.74184316,12.52884615,0.701420734,0.407148266,0.80306196,0,0,1,2691,313,1040,1345
1006_11-14,1006_09_29,248,1298,0.729744136,12.2665379,0.76343522,0.606988752,0.8304395,0,0,1,2733,299,980,1517
1006_11-14,1006_09_30,237,1195,0.779578606,11.8555667,0.429791396,0.58254292,0.27571753,0,0,1,2684.666667,279,1000,1490
1006_11-14,1006_09_31,240,3193,0.777098388,12.23945862,0.640435643,0.59348377,0.7496288,0,0,1,2531.333333,310,983,1401
1006_11-14,1006_09_32,155,2150,0.767639903,12.36056009,0.3467632,0.51990726,0.43491846,0,0,1,2612.333333,322,914,1309
1006_11-14,1006_09_33,211,384,0.798490128,11.60908611,0.601418097,0.467022383,0.8269952,0,0,1,2620.333333,336,942,1355
1006_11-14,1006_09_34,296,691,0.794117647,11.87889273,0.469032605,0.465652728,0.38505113,0,0,1,2582.666667,288,943,1449
1006_11-14,1006_09_35,339,1644,0.772563177,12.41072283,0.521636151,0.455137545,0.36325118,0,0,1,2485,334,954,1420
1006_11-14,1006_09_36,419,6779,0.714837286,12.97295944,0.616793178,0.678554201,0.8591108,0,0,1,2467,296,944,1324
1006_11-14,1006_09_37,201,1820,0.803267529,12.45968254,0.631257067,0.524317944,0.56944853,0,0,1,2507,294,955,1135
1006_11-14,1006_09_38,276,3429,0.783681214,13.84105572,0.689036305,0.607462108,0.79532796,0,0,1,2569.333333,338,973,1150
1006_11-14,1006_09_39,200,1517,0.882783883,11.97718197,0.617492634,0.529215032,0.83704605,0,0,1,2418.666667,322,675,1287
1006_11-14,1006_09_40,214,808,0.854210899,12.10776139,0.627502429,0.535887623,0.8238504,0,0,1,2326.333333,310,901,1100
1006_11-14,1006_09_41,515,914,0.858706986,11.86600846,0.903616641,0.678350234,0.4443379,0,0,1,2255,380,902,1268
1006_11-14,1006_09_42,330,468,0.865645256,10.70433352,0.735080486,0.60595777,0.7383468,0,0,1,2169.333333,250,861,1291
1006_11-14,1006_09_43,275,452,0.859607843,12.40636042,0.678132609,0.618358457,0.43589658,0,0,1,2002,296,930,932
1006_11-14,1006_09_44,218,402,0.832618026,12.99662846,0.510353235,0.62138077,0.54152036,0,0,1,1966.666667,309,923,1030
1006_11-14,1006_09_45,201,462,0.849343469,12.93762058,0.659402152,0.630396509,0.7690078,0,0,1,1961,304,935,1131
1006_11-14,1006_09_46,98,1284,0.817465999,12.40275862,0.421783408,0.378869921,0.7276206,0,0,1,,352,862,1099
1006_11-14,1006_09_47,154,1180,0.755284553,12.36696562,0.461660194,0.558550322,0.8454032,0,0,1,,342,770,926
1006_11-14,1006_09_48,93,310,0.831168831,12.01855976,0.279701139,0.363714159,0.21236658,0,0,1,,315,1004,1025
1006_11-14,1006_09_49,247,455,0.853027631,11.79245283,0.486119282,0.695146585,0.5076013,0,0,1,,362,986,1299
1006_11-14,1006_09_50,267,982,0.851327434,11.78990675,0.311277331,0.585331523,0.40594113,0,0,1,,395,888,1213
1006_11-14,1006_09_51,116,371,0.804499612,13.05781142,0.456184109,0.574254715,0.64023596,0,0,1,,388,951,965
1006_11-14,1006_09_52,133,201,0.78699187,13.47486872,0.702557853,0.476544553,0.8689488,0,0,1,,365,917,869
1006_11-14,1006_09_53,48,98,0.76217765,11.85350318,0.238075415,0.365912437,0.6927844,0,0,1,,338,857,745
1006_11-14,1006_09_54,51,86,0.781279847,13.04499541,0.445220009,0.4317469,0.4504064,0,0,1,,340,885,740
1006_11-14,1006_09_55,79,131,0.793370166,13.34791252,0.312573073,0.543402731,0.48264563,0,0,1,,335,854,629
1006_11-14,1006_09_56,33,37,0.760319574,12.53882353,0.788734509,0.459583461,0.8185652,0,0,1,,317,921,533
1006_11-14,1006_09_57,93,213,0.773026316,12.246,0.632669985,0.507338047,0.8691655,0,0,1,,335,989,607
1008_11-14,1008_09_00,302,18354,0.855390575,13.15302267,0.700628915,0.667419219,0.96138316,0,0,1,4375.333333,204,1025,1112
1008_11-14,1008_09_01,338,17615,0.801033592,12.83728814,0.774688643,0.525126511,0.9893511,0,0,1,4791,350,983,1699
1008_11-14,1008_09_02,549,11178,0.830948795,12.42529155,0.775836688,0.599759007,0.75497323,0,0,1,4659,368,975,1747
1008_11-14,1008_09_03,310,1044,0.797339246,12.48426871,0.517969829,0.459691906,0.3460947,0,0,1,4885,321,988,1742
1008_11-14,1008_09_06,702,38684,0.891268534,14.56452776,0.567843812,0.608854645,0.83642995,0,0,1,4214,318,902,1718
1008_11-14,1008_09_07,399,2855,0.841163311,12.09621849,0.742034283,0.667481446,0.44979274,0,0,1,3924,304,890,1660
1008_11-14,1008_09_08,360,2894,0.838170192,11.38267786,0.484501935,0.455219173,0.38602328,0,0,1,3791.666667,268,1005,1622
1008_11-14,1008_09_09,164,1125,0.818852027,11.68255528,0.459052796,0.60524776,0.54888636,0,0,1,3518,262,923,1642
1008_11-14,1008_09_10,319,1261,0.771232204,12.91254049,0.698182256,0.533891732,0.8493881,0,0,1,3409.333333,314,942,1532
1008_11-14,1008_09_11,320,2222,0.788,13.26975222,0.68840156,0.529813313,0.7716432,0,0,1,3426.333333,294,938,1528
1008_11-14,1008_09_12,321,811,0.781757402,13.00810811,0.789304379,0.467157269,0.7320496,0,0,1,3185.666667,315,932,1609
1008_11-14,1008_09_13,298,1806,0.77038835,13.65635104,0.378362959,0.540280008,0.68698543,0,0,1,3028,357,883,1563
1008_11-14,1008_09_14,240,459,0.803952158,12.65851319,0.674347771,0.50987699,0.59352475,0,0,1,2927.333333,398,939,1444
1008_11-14,1008_09_15,149,262,0.841176471,11.91099196,0.413449382,0.668681824,0.8633076,0,0,1,3188,346,932,1367
1008_11-14,1008_09_16,365,1447,0.777669903,13.37511271,0.475297323,0.541743183,0.40742424,0,0,1,3214.666667,318,890,1517
1008_11-14,1008_09_17,336,9938,0.766859345,12.40919333,0.786126995,0.634222382,0.63310593,0,0,1,3281.333333,306,1019,1576
1008_11-14,1008_09_18,337,6280,0.780906921,11.94903022,0.761969997,0.601539278,0.8672644,0,0,1,3231.333333,324,1035,1581
1008_11-14,1008_09_19,306,7095,0.786220871,12.11159004,0.540362863,0.50567978,0.32655683,0,0,1,3237.666667,355,989,1492
1008_11-14,1008_09_20,175,606,0.723655914,10.85317073,0.282070145,0.520552182,0.80738165,0,0,1,3284.333333,323,827,1576
1008_11-14,1008_09_21,433,4407,0.72,12.41973172,0.512120655,0.516405964,0.94111806,0,0,1,3130.333333,323,966,1598
1008_11-14,1008_09_22,448,4911,0.722960152,13.03006536,0.509902071,0.594316149,0.690082,0,0,1,3026,274,992,1609
1008_11-14,1008_09_23,662,6555,0.803285776,12.17723052,0.528486227,0.633086348,0.86733407,0,0,1,3027.666667,300,1022,1524
1008_11-14,1008_09_24,316,791,0.745107878,11.91338951,0.616431599,0.528953636,0.87722546,0,0,1,3016.666667,347,1002,1526
1008_11-14,1008_09_25,234,739,0.771065183,11.61618155,0.630388095,0.380047643,0.5949454,0,0,1,2936.666667,318,1085,1499
1008_11-14,1008_09_26,275,496,0.812295974,11.33903421,0.612594186,0.637326294,0.5867944,0,0,1,2726.333333,302,979,1419
1008_11-14,1008_09_27,339,1325,0.774225774,12.19905213,0.755352809,0.562507057,0.6859001,0,0,1,2655.666667,322,1002,1468
1008_11-14,1008_09_28,234,1171,0.782183316,11.9985015,0.486631932,0.593291366,0.694528,0,0,1,2620.333333,310,1029,1498
1008_11-14,1008_09_29,245,535,0.845606907,11.20107108,0.39551511,0.430603379,0.7961972,0,0,1,2618.666667,313,984,1542
1008_11-14,1008_09_30,234,981,0.842076798,11.56171914,0.493169813,0.551915878,0.7567878,0,0,1,2619.333333,270,1031,1518
1008_11-14,1008_09_31,289,968,0.835147745,11.63320463,0.648630769,0.518422985,0.8582496,0,0,1,2585.333333,304,1006,1512
1008_11-14,1008_09_32,350,1169,0.84360435,10.89938301,0.484860205,0.552596444,0.63393295,0,0,1,2549,307,926,1508
1008_11-14,1008_09_33,258,888,0.846908734,11.39684814,0.36362259,0.498142385,0.8201514,0,0,1,2574,322,968,1581
1008_11-14,1008_09_34,253,589,0.833501514,11.45843345,0.571339882,0.558753425,0.8628165,0,0,1,2514.666667,347,946,1554
1008_11-14,1008_09_35,415,1847,0.848454636,10.81374826,0.609083862,0.668165529,0.6699514,0,0,1,2440,345,891,1433
1008_11-14,1008_09_36,497,1106,0.812683746,10.52705977,0.438255835,0.657121444,0.88675714,0,0,1,2362.333333,373,978,1628
1008_11-14,1008_09_37,543,4703,0.851467269,11.17366825,0.565136468,0.661856437,0.7708762,0,0,1,2211,327,925,1487
1008_11-14,1008_09_38,380,2450,0.850361197,10.89311507,0.588024021,0.663105989,0.90190166,0,0,1,2071.666667,360,930,1405
1008_11-14,1008_09_39,229,1466,0.821086262,10.65715983,0.604726626,0.533929312,0.79856384,0,0,1,1995.333333,264,929,1246
1008_11-14,1008_09_40,95,1591,0.857861635,11.32242424,0.636567373,0.355184436,0.8625523,0,0,1,,153,76,603
1009_11-14,1009_08_00,6,6,0.416666667,12.30337079,0.461163169,0.448661631,0.58382744,1,0,0,208,75,548,8
1009_11-14,1009_08_01,13,13,0.381818182,11.5872093,0.223281091,0.500568783,0.7927209,1,0,0,328.6666667,148,590,13
1009_11-14,1009_08_02,12,12,0.815789474,10.44715447,0.197996905,0.433390832,0.5686151,1,0,0,357,114,664,8
1009_11-14,1009_08_03,6,6,1,12.45323741,0.224207819,0.599200642,0.756149,1,0,0,380,119,724,14
1009_11-14,1009_08_04,6,6,0.892857143,20,0.247222455,0.509820557,0.7802319,1,0,0,418.3333333,25,478,7
1009_11-14,1009_08_05,12,12,0.5,17.75757576,0.27914802,0.489624834,0.8017693,1,0,0,452,7,493,19
1009_11-14,1009_08_06,13,15,0.615384615,10.72727273,0.244790068,0.502228653,0.74409896,1,0,0,454.3333333,6,595,13
1009_11-14,1009_08_07,16,18,0.482758621,9.549019608,0.33379255,0.457249379,0.7915213,1,0,0,472.6666667,75,630,12
1009_11-14,1009_08_08,0,0,1,8.344827586,0.293662114,0.504271156,0.84232605,1,0,0,494.6666667,17,609,14
1009_11-14,1009_08_09,9,27,0.416666667,5.339622642,0.136715571,0.381152308,0.5196095,1,0,0,512.3333333,34,579,10
1009_11-14,1009_08_10,8,8,0.777777778,6.607843137,0.391748841,0.550112611,0.66046584,1,0,0,514,30,730,12
1009_11-14,1009_08_11,6,6,0.113636364,10.72566372,0.262089958,0.530487692,0.8569803,1,0,0,564,90,626,18
1009_11-14,1009_08_12,0,0,0.2,7.96,0.43543532,0.518346822,0.7719012,1,0,0,561.3333333,60,731,14
1009_11-14,1009_08_13,5,5,0.5,12.25555556,0.212974239,0.559044576,0.61562974,1,0,0,495.6666667,53,555,31
1009_11-14,1009_08_14,2,2,0.875,11.19672131,0.358446621,0.571789628,0.74821645,1,0,0,465.3333333,43,622,16
1009_11-14,1009_08_15,2,2,0,11.14,0.463168831,0.44954384,0.80717953,1,0,0,435,42,467,6
1009_11-14,1009_08_16,8,8,1,9.363636364,0.324216807,0.491939819,0.65357686,1,0,0,402,9,648,5
1009_11-14,1009_08_17,0,0,0.25,9.5,0.197488392,0.520954585,0.4389133,1,0,0,385.3333333,7,667,8
1009_11-14,1009_08_18,3,3,0.5,14.02631579,0.493153428,0.571820176,0.76903605,1,0,0,369.6666667,29,570,6
1009_11-14,1009_08_20,2,2,0.371900826,14.9691358,0.238651558,0.422283149,0.58164014,1,0,0,338,142,546,19
1009_11-14,1009_08_21,5,5,0.125,13,0.187119953,0.621291494,0.45321217,1,0,0,316,19,512,15
1009_11-14,1009_08_22,4,4,0.25,12.5,0.110475765,0.474672711,0.4902051,1,0,0,330.3333333,4,471,14
1009_11-14,1009_08_23,1,1,0,7.666666667,0.526336517,0.609455264,0.39673972,1,0,0,,4,23,4
0907_20-22,0907_13_03,2,2,0.111111111,21.71428571,0.44143262,0.542288125,0.6531526,0,1,1,13.66666667,2,654,10
0907_20-22,0907_13_04,4,6,0.363636364,22.26190476,0.419183249,0.42186591,0.7565339,0,1,1,13.66666667,31,640,8
0907_20-22,0907_13_05,2,2,0,22.06666667,0.640332152,0.44624114,0.8375243,0,1,1,11,20,684,8
0907_20-22,0907_13_06,4,4,0.8,24.8125,0.417741793,0.2741144,0.4788016,0,1,1,10,70,643,6
0907_20-22,0907_13_07,3,3,0,22.64516129,0.426978635,0.366054147,0.7031627,0,1,1,11,23,564,5
0907_20-22,0907_13_08,5,7,0,20.85,0.690471937,0.365146935,0.7915808,0,1,1,13.66666667,26,710,9
0907_20-22,0907_13_15,2,2,0,25.13043478,0.373938647,0.290275067,0.74969184,0,1,1,8.666666667,17,244,4
0907_20-22,0907_13_16,0,0,,23.75,0.330008547,0.359230667,0.86739063,0,1,1,17.33333333,8,575,0
0907_20-22,0907_13_17,13,13,0.103448276,21.58878505,0.845755416,0.34149465,0.5323808,0,1,1,10.33333333,88,636,6
0907_20-22,0907_13_18,2,2,0,20.98734177,0.561290106,0.385774225,0.5931825,0,1,1,10,64,571,13
0907_20-22,0907_13_19,0,0,0,20.64556962,0.399420009,0.416104764,0.6670312,0,1,1,8,72,560,7
0907_20-22,0907_13_20,4,6,0,22.28888889,0.571997981,0.269754857,0.55089235,0,1,1,8.333333333,80,315,6
0907_20-22,0907_13_21,2,2,0,22.18181818,0.419374488,0.246226221,0.75703834,0,1,1,8,116,237,3
0907_20-22,0907_13_22,2,2,0,22.88888889,0.355053841,0.333078444,0.72312574,0,1,1,8,15,365,1
0907_20-22,0907_13_23,0,0,0,22.21428571,0.409421538,0.42145589,0.62415713,0,1,1,9.666666667,9,445,5
0907_20-22,0907_13_24,3,3,0,27.14285714,0.377192683,0.433730036,0.46736166,0,1,1,8.333333333,0,402,4
0907_20-22,0907_13_25,0,0,0,28.5,0.406010583,0.338050753,0.8027313,0,1,1,9.333333333,0,367,2
0907_20-22,0907_13_26,0,0,,42,0.425021047,0.484084606,0.6100832,0,1,1,8.666666667,0,284,5
0907_20-22,0907_13_27,0,0,0,34,0.35044328,0.320949197,0.7491233,0,1,1,8.5,2,322,1
0907_20-22,0907_14_09,0,0,0,21.93548387,0.775176399,0.44554168,0.52732867,0,1,1,6.333333333,26,460,5
0907_20-22,0907_14_10,0,0,0,27.2,0.749034867,0.371217728,0.73623286,0,1,1,5,2,529,3
0907_20-22,0907_14_11,0,0,1,31.375,0.61249564,0.410722494,0.7522463,0,1,1,4,5,482,3
0907_20-22,0907_14_12,5,34,0,26,0.809043999,0.326974869,0.890859,0,1,1,4,0,472,4
0907_20-22,0907_14_13,6,24,0,28,0.746248253,0.451637715,0.8538557,0,1,1,5.333333333,2,524,10
0907_20-22,0907_14_14,0,0,0,23,0.735645982,0.26640591,0.25817993,0,1,1,6,0,201,1
0907_20-22,0907_19_00,26,44,0.125,13.25,0.374106232,0.601842856,0.7496875,1,1,1,,34,803,49
0907_20-22,0907_19_01,293,452,0.171296296,13.16089613,0.560503787,0.667822999,0.6426853,1,1,1,,324,890,364
0907_20-22,0907_19_02,168,332,0.175084175,12.40482574,0.335531101,0.715073419,0.8827645,1,1,1,,374,779,208
0907_20-22,0907_19_03,177,295,0.309037901,13.56718346,0.275120279,0.605767649,0.7499712,1,1,1,,358,796,265
0907_20-22,0907_19_04,224,1417,0.192419825,13.8519685,0.513159995,0.68072201,0.7185553,1,1,1,,307,825,96
0907_20-22,0907_19_05,544,847,0.149321267,13.70338983,0.69314298,0.694451886,0.80579615,1,1,1,,310,807,611
0907_20-22,0907_19_06,203,237,0.251351351,12.44160105,0.601794395,0.626640034,0.8881599,1,1,1,,312,737,1051
0907_20-22,0907_19_07,113,200,0.231660232,12.72624113,0.327403681,0.606571746,0.8154364,1,1,1,,308,875,350
0907_20-22,0907_19_08,146,753,0.183183183,14.94956522,0.384070435,0.556186688,0.6200315,1,1,1,,301,792,199
0907_20-22,0907_19_09,136,1319,0.187134503,15.38803089,0.31751048,0.537765217,0.46081904,1,1,1,,290,910,142
0907_20-22,0907_19_16,39,45,0.03125,14.30917874,0.426917854,0.627652323,0.7602101,1,1,1,,260,682,154
0907_20-22,0907_19_17,23,621,0.011111111,14.28629032,0.333371101,0.413242674,0.78012156,1,1,1,,136,853,101
0907_20-22,0907_19_18,11,11,0,18.02083333,0.348996698,0.506087041,0.74206893,1,1,1,,159,796,93
0907_20-22,0907_19_19,21,21,0.043478261,13.56372549,0.365963224,0.534471697,0.693144,1,1,1,,84,858,93
0907_20-22,0907_19_22,8,8,0.175,15.29775281,0.345581773,0.564013129,0.28609985,1,1,1,,99,750,75
0907_20-22,0907_19_23,13,13,0.083333333,14.95217391,0.465945971,0.576684332,0.34485874,1,1,1,,160,735,58
0907_20-22,0907_19_24,21,21,0.092105263,13.60730594,0.396259552,0.510346448,0.8091386,1,1,1,,123,718,104
0907_20-22,0907_19_25,15,15,0,13.30046948,0.451104186,0.496359384,0.8727851,1,1,1,,122,749,78
0907_20-22,0907_19_26,8,10,0,12.59047619,0.400957075,0.505066669,0.7652534,1,1,1,,111,768,103
